episode,reward,length,avg_q,eval_reward
1743,156.0,157,0.01,
1744,32.0,33,0.01,
1745,79.0,80,0.01,
1746,19.0,20,0.01,
1747,130.0,131,0.01,
1748,40.0,41,0.01,
1749,22.0,23,0.01,
1750,128.0,129,0.01,
1751,83.0,84,0.01,
1752,191.0,192,0.01,
1753,55.0,56,0.01,
1754,146.0,147,0.01,
1755,25.0,26,0.01,
1756,90.0,91,0.01,
1757,26.0,27,0.01,
1758,95.0,96,0.01,
1759,15.0,16,0.01,
1760,35.0,36,0.01,
1761,86.0,87,0.01,
1762,94.0,95,0.01,
1763,13.0,14,0.01,
1764,95.0,96,0.01,
1765,40.0,41,0.01,
1766,17.0,18,0.01,
1767,87.0,88,0.01,
1768,26.0,27,0.01,
1769,25.0,26,0.01,
1770,27.0,28,0.01,
1771,151.0,152,0.01,
1772,70.0,71,0.01,
1773,100.0,101,0.01,
1774,96.0,97,0.01,
1775,144.0,145,0.01,
1776,210.0,211,0.01,
1777,127.0,128,0.01,
1778,148.0,149,0.01,
1779,28.0,29,0.01,
1780,37.0,38,0.01,
1781,164.0,165,0.01,
1782,82.0,83,0.01,
1783,106.0,107,0.01,
1784,35.0,36,0.01,
1785,15.0,16,0.01,
1786,33.0,34,0.01,
1787,20.0,21,0.01,
1788,137.0,138,0.01,
1789,84.0,85,0.01,
1790,150.0,151,0.01,
1791,172.0,173,0.01,
1792,96.0,97,0.01,
1793,94.0,95,0.01,
1794,75.0,76,0.01,
1795,42.0,43,0.01,
1796,129.0,130,0.01,
1797,98.0,99,0.01,
1798,59.0,60,0.01,
1799,113.0,114,0.01,
1800,161.0,162,0.01,
1801,183.0,184,0.01,
1802,167.0,168,0.01,
1803,76.0,77,0.01,
1804,74.0,75,0.01,
1805,189.0,190,0.01,
1806,127.0,128,0.01,
1807,144.0,145,0.01,
1808,91.0,92,0.01,
1809,79.0,80,0.01,
1810,30.0,31,0.01,
1811,77.0,78,0.01,
1812,37.0,38,0.01,
1813,98.0,99,0.01,
1814,27.0,28,0.01,
1815,113.0,114,0.01,
1816,20.0,21,0.01,
1817,112.0,113,0.01,
1818,16.0,17,0.01,
1819,133.0,134,0.01,
1820,103.0,104,0.01,
1821,27.0,28,0.01,
1822,140.0,141,0.01,
1823,166.0,167,0.01,
1824,32.0,33,0.01,
1825,35.0,36,0.01,
1826,192.0,193,0.01,
1827,192.0,193,0.01,
1828,94.0,95,0.01,
1829,25.0,26,0.01,
1830,146.0,147,0.01,
1831,50.0,51,0.01,
1832,137.0,138,0.01,
1833,118.0,119,0.01,
1834,26.0,27,0.01,
1835,178.0,179,0.01,
1836,110.0,111,0.01,
1837,86.0,87,0.01,
1838,117.0,118,0.01,
1839,11.0,12,0.01,
1840,20.0,21,0.01,
1841,178.0,179,0.01,
1842,31.0,32,0.01,
1843,163.0,164,0.01,
1844,174.0,175,0.01,
1845,150.0,151,0.01,
1846,14.0,15,0.01,
1847,25.0,26,0.01,
1848,93.0,94,0.01,
1849,46.0,47,0.01,
1850,154.0,155,0.01,
1851,25.0,26,0.01,
1852,157.0,158,0.01,
1853,45.0,46,0.01,
1854,36.0,37,0.01,
1855,181.0,182,0.01,
1856,204.0,205,0.01,
1857,130.0,131,0.01,
1858,96.0,97,0.01,
1859,126.0,127,0.01,
1860,26.0,27,0.01,
1861,97.0,98,0.01,
1862,48.0,49,0.01,
1863,86.0,87,0.01,
1864,107.0,108,0.01,
1865,35.0,36,0.01,
1866,97.0,98,0.01,
1867,56.0,57,0.01,
1868,132.0,133,0.01,
1869,59.0,60,0.01,
1870,132.0,133,0.01,
1871,55.0,56,0.01,
1872,68.0,69,0.01,
1873,88.0,89,0.01,
1874,158.0,159,0.01,
1875,102.0,103,0.01,
1876,40.0,41,0.01,
1877,27.0,28,0.01,
1878,45.0,46,0.01,
1879,42.0,43,0.01,
1880,142.0,143,0.01,
1881,30.0,31,0.01,
1882,65.0,66,0.01,
1883,65.0,66,0.01,
1884,31.0,32,0.01,
1885,31.0,32,0.01,
1886,110.0,111,0.01,
1887,148.0,149,0.01,
1888,114.0,115,0.01,
1889,18.0,19,0.01,
1890,23.0,24,0.01,
1891,120.0,121,0.01,
1892,19.0,20,0.01,
1893,104.0,105,0.01,
1894,24.0,25,0.01,
1895,144.0,145,0.01,
1896,16.0,17,0.01,
1897,17.0,18,0.01,
1898,96.0,97,0.01,
1899,29.0,30,0.01,
1900,25.0,26,0.01,
1901,162.0,163,0.01,
1902,117.0,118,0.01,
1903,78.0,79,0.01,
1904,101.0,102,0.01,
1905,85.0,86,0.01,
1906,262.0,263,0.01,
1907,26.0,27,0.01,
1908,60.0,61,0.01,
1909,33.0,34,0.01,
1910,10.0,11,0.01,
1911,128.0,129,0.01,
1912,99.0,100,0.01,
1913,45.0,46,0.01,
1914,31.0,32,0.01,
1915,96.0,97,0.01,
1916,58.0,59,0.01,
1917,120.0,121,0.01,
1918,98.0,99,0.01,
1919,94.0,95,0.01,
1920,40.0,41,0.01,
1921,233.0,234,0.01,
1922,46.0,47,0.01,
1923,80.0,81,0.01,
1924,13.0,14,0.01,
1925,192.0,193,0.01,
1926,25.0,26,0.01,
1927,37.0,38,0.01,
1928,34.0,35,0.01,
1929,120.0,121,0.01,
1930,94.0,95,0.01,
1931,107.0,108,0.01,
1932,38.0,39,0.01,
1933,171.0,172,0.01,
1934,41.0,42,0.01,
1935,42.0,43,0.01,
1936,98.0,99,0.01,
1937,108.0,109,0.01,
1938,40.0,41,0.01,
1939,114.0,115,0.01,
1940,125.0,126,0.01,
1941,92.0,93,0.01,
1942,36.0,37,0.01,
1943,112.0,113,0.01,
1944,27.0,28,0.01,
1945,21.0,22,0.01,
1946,14.0,15,0.01,
1947,73.0,74,0.01,
1948,145.0,146,0.01,
1949,36.0,37,0.01,
1950,184.0,185,0.01,
1951,91.0,92,0.01,
1952,57.0,58,0.01,
1953,33.0,34,0.01,
1954,34.0,35,0.01,
1955,118.0,119,0.01,
1956,161.0,162,0.01,
1957,56.0,57,0.01,
1958,28.0,29,0.01,
1959,156.0,157,0.01,
1960,23.0,24,0.01,
1961,18.0,19,0.01,
1962,84.0,85,0.01,
1963,36.0,37,0.01,
1964,145.0,146,0.01,
1965,278.0,279,0.01,
1966,103.0,104,0.01,
1967,48.0,49,0.01,
1968,110.0,111,0.01,
1969,99.0,100,0.01,
1970,166.0,167,0.01,
1971,20.0,21,0.01,
1972,51.0,52,0.01,
1973,12.0,13,0.01,
1974,29.0,30,0.01,
1975,15.0,16,0.01,
1976,116.0,117,0.01,
1977,29.0,30,0.01,
1978,92.0,93,0.01,
1979,116.0,117,0.01,
1980,37.0,38,0.01,
1981,38.0,39,0.01,
1982,114.0,115,0.01,
1983,23.0,24,0.01,
1984,105.0,106,0.01,
1985,88.0,89,0.01,
1986,177.0,178,0.01,
1987,140.0,141,0.01,
1988,135.0,136,0.01,
1989,29.0,30,0.01,
1990,144.0,145,0.01,
1991,93.0,94,0.01,
1992,17.0,18,0.01,
1993,102.0,103,0.01,
1994,92.0,93,0.01,
1995,121.0,122,0.01,
1996,94.0,95,0.01,
1997,15.0,16,0.01,
1998,166.0,167,0.01,
1999,39.0,40,0.01,
2000,35.0,36,0.01,
