episode,reward,length,avg_q,eval_reward
1743,87.0,88,0.01,
1744,24.0,25,0.01,
1745,14.0,15,0.01,
1746,115.0,116,0.01,
1747,33.0,34,0.01,
1748,90.0,91,0.01,
1749,104.0,105,0.01,
1750,100.0,101,0.01,
1751,13.0,14,0.01,
1752,10.0,11,0.01,
1753,21.0,22,0.01,
1754,16.0,17,0.01,
1755,30.0,31,0.01,
1756,11.0,12,0.01,
1757,23.0,24,0.01,
1758,24.0,25,0.01,
1759,11.0,12,0.01,
1760,13.0,14,0.01,
1761,24.0,25,0.01,
1762,143.0,144,0.01,
1763,16.0,17,0.01,
1764,142.0,143,0.01,
1765,81.0,82,0.01,
1766,22.0,23,0.01,
1767,69.0,70,0.01,
1768,126.0,127,0.01,
1769,161.0,162,0.01,
1770,19.0,20,0.01,
1771,112.0,113,0.01,
1772,146.0,147,0.01,
1773,129.0,130,0.01,
1774,9.0,10,0.01,
1775,16.0,17,0.01,
1776,150.0,151,0.01,
1777,19.0,20,0.01,
1778,14.0,15,0.01,
1779,35.0,36,0.01,
1780,22.0,23,0.01,
1781,110.0,111,0.01,
1782,91.0,92,0.01,
1783,146.0,147,0.01,
1784,10.0,11,0.01,
1785,138.0,139,0.01,
1786,20.0,21,0.01,
1787,169.0,170,0.01,
1788,22.0,23,0.01,
1789,114.0,115,0.01,
1790,140.0,141,0.01,
1791,23.0,24,0.01,
1792,20.0,21,0.01,
1793,150.0,151,0.01,
1794,79.0,80,0.01,
1795,144.0,145,0.01,
1796,13.0,14,0.01,
1797,49.0,50,0.01,
1798,32.0,33,0.01,
1799,13.0,14,0.01,
1800,11.0,12,0.01,
1801,20.0,21,0.01,
1802,26.0,27,0.01,
1803,116.0,117,0.01,
1804,18.0,19,0.01,
1805,39.0,40,0.01,
1806,23.0,24,0.01,
1807,9.0,10,0.01,
1808,148.0,149,0.01,
1809,129.0,130,0.01,
1810,93.0,94,0.01,
1811,11.0,12,0.01,
1812,24.0,25,0.01,
1813,16.0,17,0.01,
1814,97.0,98,0.01,
1815,107.0,108,0.01,
1816,124.0,125,0.01,
1817,115.0,116,0.01,
1818,11.0,12,0.01,
1819,49.0,50,0.01,
1820,116.0,117,0.01,
1821,124.0,125,0.01,
1822,124.0,125,0.01,
1823,11.0,12,0.01,
1824,18.0,19,0.01,
1825,24.0,25,0.01,
1826,13.0,14,0.01,
1827,104.0,105,0.01,
1828,12.0,13,0.01,
1829,113.0,114,0.01,
1830,148.0,149,0.01,
1831,9.0,10,0.01,
1832,24.0,25,0.01,
1833,170.0,171,0.01,
1834,94.0,95,0.01,
1835,10.0,11,0.01,
1836,126.0,127,0.01,
1837,16.0,17,0.01,
1838,98.0,99,0.01,
1839,142.0,143,0.01,
1840,80.0,81,0.01,
1841,55.0,56,0.01,
1842,9.0,10,0.01,
1843,131.0,132,0.01,
1844,11.0,12,0.01,
1845,24.0,25,0.01,
1846,112.0,113,0.01,
1847,107.0,108,0.01,
1848,155.0,156,0.01,
1849,37.0,38,0.01,
1850,76.0,77,0.01,
1851,18.0,19,0.01,
1852,130.0,131,0.01,
1853,134.0,135,0.01,
1854,106.0,107,0.01,
1855,16.0,17,0.01,
1856,25.0,26,0.01,
1857,122.0,123,0.01,
1858,120.0,121,0.01,
1859,11.0,12,0.01,
1860,129.0,130,0.01,
1861,16.0,17,0.01,
1862,82.0,83,0.01,
1863,29.0,30,0.01,
1864,51.0,52,0.01,
1865,23.0,24,0.01,
1866,26.0,27,0.01,
1867,24.0,25,0.01,
1868,22.0,23,0.01,
1869,18.0,19,0.01,
1870,9.0,10,0.01,
1871,22.0,23,0.01,
1872,11.0,12,0.01,
1873,24.0,25,0.01,
1874,10.0,11,0.01,
1875,23.0,24,0.01,
1876,12.0,13,0.01,
1877,101.0,102,0.01,
1878,95.0,96,0.01,
1879,99.0,100,0.01,
1880,19.0,20,0.01,
1881,102.0,103,0.01,
1882,26.0,27,0.01,
1883,100.0,101,0.01,
1884,82.0,83,0.01,
1885,81.0,82,0.01,
1886,98.0,99,0.01,
1887,10.0,11,0.01,
1888,86.0,87,0.01,
1889,24.0,25,0.01,
1890,180.0,181,0.01,
1891,12.0,13,0.01,
1892,11.0,12,0.01,
1893,69.0,70,0.01,
1894,26.0,27,0.01,
1895,83.0,84,0.01,
1896,9.0,10,0.01,
1897,13.0,14,0.01,
1898,20.0,21,0.01,
1899,99.0,100,0.01,
1900,11.0,12,0.01,
1901,21.0,22,0.01,
1902,24.0,25,0.01,
1903,108.0,109,0.01,
1904,11.0,12,0.01,
1905,89.0,90,0.01,
1906,137.0,138,0.01,
1907,128.0,129,0.01,
1908,164.0,165,0.01,
1909,39.0,40,0.01,
1910,84.0,85,0.01,
1911,30.0,31,0.01,
1912,14.0,15,0.01,
1913,12.0,13,0.01,
1914,18.0,19,0.01,
1915,11.0,12,0.01,
1916,103.0,104,0.01,
1917,90.0,91,0.01,
1918,95.0,96,0.01,
1919,22.0,23,0.01,
1920,13.0,14,0.01,
1921,116.0,117,0.01,
1922,9.0,10,0.01,
1923,106.0,107,0.01,
1924,9.0,10,0.01,
1925,84.0,85,0.01,
1926,82.0,83,0.01,
1927,73.0,74,0.01,
1928,20.0,21,0.01,
1929,35.0,36,0.01,
1930,23.0,24,0.01,
1931,14.0,15,0.01,
1932,26.0,27,0.01,
1933,18.0,19,0.01,
1934,95.0,96,0.01,
1935,11.0,12,0.01,
1936,27.0,28,0.01,
1937,24.0,25,0.01,
1938,78.0,79,0.01,
1939,18.0,19,0.01,
1940,107.0,108,0.01,
1941,114.0,115,0.01,
1942,125.0,126,0.01,
1943,26.0,27,0.01,
1944,11.0,12,0.01,
1945,12.0,13,0.01,
1946,37.0,38,0.01,
1947,108.0,109,0.01,
1948,61.0,62,0.01,
1949,120.0,121,0.01,
1950,39.0,40,0.01,
1951,107.0,108,0.01,
1952,10.0,11,0.01,
1953,18.0,19,0.01,
1954,101.0,102,0.01,
1955,24.0,25,0.01,
1956,90.0,91,0.01,
1957,22.0,23,0.01,
1958,111.0,112,0.01,
1959,16.0,17,0.01,
1960,18.0,19,0.01,
1961,124.0,125,0.01,
1962,83.0,84,0.01,
1963,138.0,139,0.01,
1964,93.0,94,0.01,
1965,124.0,125,0.01,
1966,139.0,140,0.01,
1967,9.0,10,0.01,
1968,11.0,12,0.01,
1969,22.0,23,0.01,
1970,10.0,11,0.01,
1971,26.0,27,0.01,
1972,24.0,25,0.01,
1973,106.0,107,0.01,
1974,9.0,10,0.01,
1975,113.0,114,0.01,
1976,16.0,17,0.01,
1977,27.0,28,0.01,
1978,66.0,67,0.01,
1979,133.0,134,0.01,
1980,92.0,93,0.01,
1981,110.0,111,0.01,
1982,31.0,32,0.01,
1983,75.0,76,0.01,
1984,18.0,19,0.01,
1985,30.0,31,0.01,
1986,22.0,23,0.01,
1987,94.0,95,0.01,
1988,22.0,23,0.01,
1989,10.0,11,0.01,
1990,13.0,14,0.01,
1991,21.0,22,0.01,
1992,111.0,112,0.01,
1993,18.0,19,0.01,
1994,108.0,109,0.01,
1995,39.0,40,0.01,
1996,20.0,21,0.01,
1997,16.0,17,0.01,
1998,115.0,116,0.01,
1999,30.0,31,0.01,
2000,24.0,25,0.01,
